H	2	1024	"2017-03-22 15:10:37"	1605	0.63
488	648
489	665
490	652
491	682
492	659
493	654
494	674
495	628
496	634
497	615
498	629
499	661
500	662
501	653
502	683
503	672
504	647
505	663
506	643
507	661
508	654
509	661
510	670
511	677
512	621
513	650
514	686
515	660
516	641
517	677
518	700
519	665
520	687
521	666
522	663
523	677
524	676
525	706
526	662
527	618
528	653
529	663
530	656
531	716
532	672
533	690
534	696
535	706
536	662
537	690
538	639
539	639
540	657
541	691
542	677
543	684
544	724
545	672
546	701
547	660
548	792
549	698
550	717
551	642
552	677
553	716
554	673
555	696
556	654
557	707
558	649
559	690
560	707
561	652
562	687
563	705
564	698
565	699
566	732
567	687
568	646
569	672
570	681
571	645
572	663
573	676
574	616
575	646
576	603
577	656
578	610
579	644
580	564
581	615
582	588
583	601
584	572
585	562
586	551
587	574
588	539
589	544
590	520
591	537
592	537
593	510
594	525
595	541
596	469
597	482
598	497
599	502
600	504
601	481
602	495
603	481
604	435
605	464
606	455
607	483
608	441
609	434
610	480
611	471
612	434
613	443
614	460
615	444
616	450
617	462
618	433
619	437
620	512
621	435
622	435
623	449
624	452
625	432
626	434
627	465
628	398
629	456
630	437
631	422
632	441
633	419
634	471
635	433
636	436
637	444
638	467
639	419
640	445
641	473
642	460
643	444
644	469
645	480
646	446
647	449
648	449
649	477
650	455
651	498
652	459
653	431
654	447
655	483
656	477
657	462
658	475
659	454
660	494
661	506
662	529
663	488
664	503
665	488
666	526
667	532
668	514
669	553
670	570
671	549
672	562
673	552
674	603
675	627
676	643
677	684
678	684
679	685
680	728
681	728
682	717
683	777
684	817
685	855
686	872
687	951
688	960
689	976
690	1051
691	1035
692	1104
693	1136
694	1193
695	1188
696	1288
697	1299
698	1295
699	1396
700	1278
701	1339
702	1436
703	1374
704	1430
705	1453
706	1499
707	1463
708	1451
709	1396
710	1459
711	1345
712	1411
713	1342
714	1459
715	1398
716	1351
717	1253
718	1308
719	1269
720	1145
721	1151
722	1131
723	1035
724	990
725	986
726	939
727	855
728	792
729	820
730	793
731	713
732	684
733	595
734	664
735	592
736	540
737	515
738	412
739	448
740	432
741	419
742	324
743	329
744	329
745	323
746	272
747	288
748	265
749	271
750	290
751	260
752	254
753	254
754	232
755	253
756	260
757	234
758	279
759	259
760	292
761	296
762	304
763	312
764	335
765	333
766	372
767	365
768	390
769	444
770	399
771	405
772	505
773	495
774	491
775	547
776	557
777	543
778	625
779	682
780	639
781	672
782	693
783	724
784	730
785	760
786	813
787	892
788	851
789	940
790	929
791	975
792	979
793	1023
794	994
795	1000
796	943
797	1033
798	1053
799	1041
800	1115
801	1096
802	1146
803	1101
804	1130
805	1094
806	1089
807	1021
808	1041
809	991
810	970
811	1018
812	978
813	1009
814	858
815	879
816	880
817	884
818	767
819	787
820	720
821	701
822	645
823	636
824	636
825	590
826	500
827	485
828	480
829	417
830	431
831	372
832	374
833	332
834	269
835	282
836	260
837	221
838	222
839	217
840	187
841	152
842	142
843	139
844	147
845	138
846	108
847	108
848	107
849	92
850	101
851	71
852	82
853	72
854	66
855	73
856	71
857	43
858	41
859	49
860	58
861	54
862	59
863	35
864	47
865	48
866	50
867	51
868	36
869	49
870	45
871	40
872	50
873	40
874	43
875	55
876	37
877	40
878	44
879	32
880	51
881	33
882	51
883	35
884	41
885	47
886	38
887	40
888	40
889	35
890	44
891	44
892	38
893	40
894	28
895	27
896	32
897	27
898	30
899	32
900	25
901	23
902	24
903	43
904	34
905	25
906	17
907	26
908	29
909	27
910	29
911	21
912	30
913	26
914	22
915	31
916	27
917	21
918	29
919	30
920	23
921	22
922	28
923	24
924	24
925	19
926	31
927	30
928	22
929	24
930	25
931	24
932	24
933	25
934	24
935	23
936	18
937	23
938	30
939	30
940	25
941	22
942	17
943	22
944	18
945	21
946	13
947	22
948	14
949	23
950	23
951	17
952	20
953	24
954	15
955	19
956	26
957	23
958	33
959	16
960	15
961	21
962	23
963	27
964	23
965	16
966	17
967	25
968	17
969	22
970	15
971	17
972	14
973	11
974	21
975	18
976	19
977	25
978	14
979	21
980	23
981	27
982	19
983	13
984	19
985	21
986	18
987	21
988	27
989	13
990	16
991	16
992	18
993	21
994	11
995	17
996	9
997	5
998	17
999	14
1000	5
1001	8
1002	12
1003	8
1004	4
1005	8
1006	6
1007	8
1008	2
1009	7
1010	5
1011	12
1012	9
1013	6
1014	7
1015	5
1016	15
1017	11
1018	8
1019	12
1020	0
1021	0
1022	0
1023	0
