H	2	1024	"2017-03-22 14:33:29"	137	7.08
204	1530
205	1510
206	1570
207	1528
208	1489
209	1558
210	1585
211	1563
212	1534
213	1562
214	1524
215	1508
216	1525
217	1440
218	1427
219	1538
220	1489
221	1504
222	1498
223	1495
224	1516
225	1478
226	1475
227	1443
228	1513
229	1488
230	1502
231	1392
232	1476
233	1431
234	1482
235	1551
236	1490
237	1436
238	1482
239	1469
240	1501
241	1507
242	1373
243	1581
244	1493
245	1463
246	1466
247	1488
248	1465
249	1482
250	1527
251	1459
252	1408
253	1416
254	1370
255	1419
256	1360
257	1372
258	1411
259	1441
260	1449
261	1447
262	1462
263	1462
264	1487
265	1428
266	1384
267	1433
268	1422
269	1397
270	1421
271	1344
272	1468
273	1385
274	1378
275	1318
276	1386
277	1328
278	1357
279	1268
280	1305
281	1219
282	1155
283	1169
284	1168
285	1127
286	1107
287	1072
288	1012
289	1005
290	939
291	952
292	955
293	807
294	841
295	785
296	747
297	777
298	747
299	709
300	670
301	663
302	641
303	667
304	642
305	631
306	606
307	589
308	535
309	558
310	538
311	566
312	560
313	524
314	498
315	510
316	545
317	472
318	506
319	531
320	490
321	492
322	519
323	519
324	533
325	479
326	471
327	483
328	511
329	458
330	458
331	503
332	512
333	506
334	508
335	497
336	521
337	511
338	509
339	526
340	501
341	553
342	545
343	534
344	523
345	558
346	543
347	575
348	596
349	644
350	601
351	647
352	637
353	589
354	678
355	676
356	711
357	724
358	793
359	761
360	766
361	783
362	849
363	888
364	968
365	983
366	970
367	1024
368	1136
369	1234
370	1294
371	1345
372	1448
373	1580
374	1650
375	1721
376	1966
377	1996
378	2134
379	2400
380	2584
381	2660
382	3009
383	3177
384	3363
385	3619
386	3901
387	4145
388	4458
389	4856
390	4979
391	5383
392	5707
393	6023
394	6315
395	6517
396	6853
397	6994
398	7228
399	7401
400	7519
401	7588
402	7759
403	7897
404	7804
405	7636
406	7661
407	7584
408	7431
409	6964
410	6813
411	6553
412	6369
413	5956
414	5671
415	5198
416	4771
417	4432
418	4156
419	3787
420	3501
421	3159
422	2806
423	2508
424	2250
425	1882
426	1669
427	1572
428	1254
429	1152
430	1029
431	840
432	731
433	587
434	532
435	430
436	431
437	361
438	310
439	272
440	244
441	184
442	178
443	186
444	174
445	153
446	132
447	142
448	145
449	113
450	118
451	131
452	103
453	113
454	103
455	117
456	118
457	123
458	86
459	94
460	122
461	129
462	98
463	114
464	102
465	113
466	107
467	129
468	87
469	95
470	135
471	88
472	88
473	104
474	103
475	123
476	94
477	103
478	118
479	97
480	109
481	89
482	96
483	93
484	92
485	99
486	86
487	94
488	95
489	108
490	91
491	93
492	94
493	100
494	93
495	98
496	95
497	92
498	103
499	94
500	102
501	89
502	86
503	92
504	81
505	93
506	93
507	83
508	98
509	77
510	79
511	83
512	75
513	87
514	90
515	87
516	78
517	81
518	91
519	77
520	105
521	85
522	73
523	78
524	82
525	82
526	89
527	91
528	84
529	87
530	83
531	79
532	69
533	75
534	84
535	67
536	82
537	75
538	72
539	73
540	74
541	79
542	62
543	83
544	63
545	87
546	71
547	81
548	60
549	84
550	65
551	77
552	74
553	71
554	63
555	73
556	71
557	73
558	60
559	73
560	73
561	55
562	58
563	57
564	55
565	60
566	66
567	53
568	65
569	56
570	72
571	51
572	62
573	56
574	49
575	60
576	45
577	51
578	53
579	69
580	65
581	52
582	66
583	40
584	60
585	47
586	56
587	44
588	53
589	58
590	44
591	52
592	52
593	50
594	50
595	59
596	47
597	42
598	49
599	50
600	51
601	50
602	42
603	37
604	47
605	42
606	42
607	30
608	50
609	51
610	46
611	50
612	36
613	42
614	26
615	40
616	36
617	46
618	47
619	42
620	53
621	34
622	46
623	32
624	40
625	48
626	50
627	42
628	24
629	36
630	60
631	34
632	41
633	36
634	44
635	43
636	40
637	40
638	37
639	42
640	37
641	29
642	33
643	40
644	37
645	34
646	37
647	40
648	30
649	31
650	29
651	36
652	38
653	36
654	35
655	41
656	25
657	37
658	25
659	39
660	25
661	31
662	31
663	35
664	24
665	28
666	37
667	40
668	34
669	16
670	38
671	23
672	42
673	35
674	25
675	27
676	25
677	21
678	28
679	34
680	34
681	24
682	33
683	36
684	40
685	27
686	29
687	37
688	35
689	32
690	25
691	18
692	15
693	30
694	38
695	29
696	33
697	30
698	20
699	21
700	24
701	24
702	26
703	19
704	24
705	26
706	23
707	27
708	33
709	23
710	27
711	20
712	19
713	31
714	21
715	23
716	21
717	30
718	21
719	27
720	19
721	31
722	20
723	30
724	20
725	33
726	29
727	28
728	23
729	21
730	21
731	15
732	23
733	22
734	16
735	23
736	20
737	25
738	25
739	18
740	37
741	15
742	24
743	23
744	10
745	28
746	20
747	24
748	23
749	14
750	21
751	38
752	35
753	18
754	21
755	29
756	29
757	21
758	26
759	32
760	31
761	24
762	23
763	20
764	26
765	34
766	17
767	13
768	29
769	20
770	26
771	21
772	32
773	26
774	25
775	32
776	20
777	18
778	27
779	28
780	21
781	21
782	29
783	23
784	26
785	31
786	26
787	23
788	22
789	34
790	28
791	27
792	27
793	26
794	29
795	23
796	28
797	29
798	35
799	24
800	30
801	26
802	25
803	27
804	25
805	26
806	28
807	23
808	22
809	19
810	24
811	17
812	20
813	17
814	20
815	15
816	17
817	22
818	20
819	20
820	18
821	24
822	14
823	17
824	19
825	17
826	17
827	15
828	10
829	17
830	11
831	8
832	14
833	13
834	10
835	18
836	8
837	8
838	3
839	16
840	8
841	7
842	9
843	7
844	11
845	5
846	3
847	9
848	8
849	5
850	6
851	6
852	6
853	2
854	8
855	3
856	6
857	7
858	0
859	2
860	7
861	4
862	4
863	2
864	4
865	3
866	8
867	6
868	4
869	7
870	3
871	5
872	3
873	3
874	6
875	5
876	3
877	5
878	1
879	2
880	4
881	2
882	2
883	2
884	4
885	2
886	3
887	4
888	2
889	5
890	4
891	5
892	3
893	2
894	2
895	2
896	2
897	5
898	0
899	1
900	2
901	2
902	1
903	2
904	0
905	6
906	5
907	1
908	0
909	4
910	0
911	3
912	2
913	4
914	0
915	1
916	1
917	4
918	5
919	3
920	3
921	2
922	1
923	1
924	2
925	2
926	1
927	2
928	1
929	1
930	1
931	1
932	5
933	1
934	1
935	1
936	0
937	1
938	1
939	1
940	1
941	2
942	0
943	1
944	2
945	1
946	1
947	4
948	0
949	1
950	1
951	3
952	2
953	2
954	2
955	2
956	0
957	2
958	0
959	1
960	0
961	1
962	1
963	0
964	1
965	1
966	0
967	0
968	1
969	2
970	0
971	3
972	1
973	2
974	1
975	0
976	2
977	2
978	2
979	2
980	1
981	2
982	0
983	0
984	2
985	2
986	3
987	1
988	1
989	1
990	0
991	2
992	1
993	1
994	0
995	2
996	1
997	1
998	1
999	2
1000	1
1001	1
1002	0
1003	0
1004	0
1005	2
1006	0
1007	0
1008	0
1009	1
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	2
1017	1
1018	0
1019	0
1020	0
1021	0
1022	0
1023	0
